BOOK,X,Y,FACET,TEXT
Serpent's Hold (Trammel),3004,3361,tra,Serpent's Spells
Serpent's Hold (Trammel),3054,3408,tra,Serpent Warrior's
Serpent's Hold (Trammel),3053,3377,tra,Silver Serpent Bows
Serpent's Hold (Trammel),2888,3502,tra,Silver Serpent Tailors
Serpent's Hold (Trammel),3016,3386,tra,Supplies
Serpent's Hold (Trammel),2931,3512,tra,Tinker of the Isle
Serpent's Hold (Trammel),2977,3379,tra,Town Gate
Serpent's Hold (Trammel),3031,3360,tra,Warrior's Guild
Delucia (Trammel),591,2572,tra,Barely Inn
Delucia (Trammel),587,2504,tra,Delucia Healer
Delucia (Trammel),691,2509,tra,Delucia Stables
Delucia (Trammel),621,2540,tra,Delucia Tailor
Delucia (Trammel),678,2494,tra,Hut of Magics
Delucia (Trammel),604,2530,tra,Supply Depot
Delucia (Trammel),538,2573,tra,Trinsic Passage
Delucia (Trammel),697,2484,tra,Watch Gates (East)
Delucia (Trammel),595,2460,tra,Watch Gates (North)
Delucia (Trammel),661,2451,tra,Watch Tower and Keep
Delucia (Trammel),657,2500,tra,Ye Olde Eleventh Bank
Delucia (Trammel),615,2520,tra,Zoot's Hammer
Shrines,1460,839,tra,Chaos (Bal)
Shrines,1460,839,fel,Chaos (Bal)
Shrines,1745,232,ils,Chaos (Bal)
Shrines,1856,868,tra,Compassion (Mu)
Shrines,1856,870,fel,Compassion (Mu)
Shrines,1211,471,ils,Compassion (Mu)
Shrines,4215,561,tra,Honesty (Ahm)
Shrines,4215,561,fel,Honesty (Ahm)
Shrines,723,1362,ils,Honesty (Ahm)
Shrines,1729,3523,tra,Honor (Summ)
Shrines,1731,3524,fel,Honor (Summ)
Shrines,752,724,ils,Honor (Summ)
Shrines,4274,3702,tra,Humility (Lum)
Shrines,4274,3703,fel,Humility (Lum)
Shrines,285,1013,ils,Humility (Lum)
Shrines,1299,638,tra,Justice (Beh)
Shrines,1299,638,fel,Justice (Beh)
Shrines,987,1007,ils,Justice (Beh)
Shrines,3355,298,tra,Sacrifice (Cah)
Shrines,3355,298,fel,Sacrifice (Cah)
Shrines,1172,1284,ils,Sacrifice (Cah)
Shrines,1603,2486,tra,Spirituality (Om)
Shrines,1603,2489,fel,Spirituality (Om)
Shrines,1533,1342,ils,Spirituality (Om)
Shrines,996,3812,ter,Shrine of Singularity
Shrines,2495,3929,tra,Valor (Ra)
Shrines,2496,3927,fel,Valor (Ra)
Shrines,534,214,ils,Valor (Ra)
Shrines,1044,521,tok,Shrine of Isamu
Shrines,289,710,tok,Shrine of Homare
Shrines,716,1161,tok,Shrine of Makoto
Shrines,976,512,mal,Shrine of Wisdom
Shrines,4597,3630,tra,Fire Temple
Shrines,4597,3629,fel,Fire Temple
Shrines,1301,2577,tra,Portal to Temple Island
Shrines,1301,2578,fel,Portal to Temple Island
Shrines,2486,3579,tra,Temple Island
Shrines,2487,3577,fel,Temple Island
Shrines,1904,2096,tra,Marble Island Temple
Shrines,1903,2096,fel,Marble Island Temple
Holy City (Ter Mur),980,3876,ter,Baker
Holy City (Ter Mur),1007,3890,ter,Blacksmith
Holy City (Ter Mur),919,3995,ter,Butcher
Holy City (Ter Mur),954,3869,ter,Farmer Nash's House
Holy City (Ter Mur),984,3903,ter,Goodscrafter
Holy City (Ter Mur),860,3948,ter,Guard Tower Bridge
Holy City (Ter Mur),1006,3912,ter,Healer
Holy City (Ter Mur),1045,4015,ter,Lava Pool
Holy City (Ter Mur),1007,3937,ter,Naxatilor the Seer's House
Holy City (Ter Mur),996,3812,ter,Shrine of Singularity
Holy City (Ter Mur),997,3969,ter,Temple
Holy City (Ter Mur),997,3843,ter,Tomb of Kings
Holy City (Ter Mur),1038,3868,ter,Vineyard
1800 Felucca,1800,217,fel,"1800, 200"
1800 Felucca,1800,285,fel,"1800, 300"
1800 Felucca,1800,400,fel,"1800, 400"
1800 Felucca,1800,500,fel,"1800, 500"
1800 Felucca,1800,600,fel,"1800, 600"
1800 Felucca,1800,700,fel,"1800, 700"
1800 Felucca,1803,800,fel,"1800, 800"
1800 Felucca,1816,900,fel,"1800, 900"
1800 Felucca,1827,1017,fel,"1800, 1000"
1800 Felucca,1818,1100,fel,"1800, 1100"
1800 Felucca,1827,1202,fel,"1800, 1200"
1800 Felucca,1800,1300,fel,"1800, 1300"
1800 Felucca,1800,1400,fel,"1800, 1400"
1800 Felucca,1800,1501,fel,"1800, 1500"
1800 Felucca,1803,1571,fel,"1800, 1600"
1800 Felucca,1800,2200,fel,"1800, 2200"
1800 Felucca,1800,2300,fel,"1800, 2300"
1800 Felucca,1800,2400,fel,"1800, 2400"
1800 Felucca,1800,2500,fel,"1800, 2500"
1800 Felucca,1800,2600,fel,"1800, 2600"
1800 Felucca,1800,2690,fel,"1800, 2700"
1800 Felucca,1800,2791,fel,"1800, 2800"
1800 Felucca,1800,2900,fel,"1800, 2900"
1800 Felucca,1800,3000,fel,"1800, 3000"
1800 Felucca,1800,3100,fel,"1800, 3100"
1800 Felucca,1800,3200,fel,"1800, 3200"
1800 Felucca,1800,3300,fel,"1800, 3300"
1800 Felucca,1800,3400,fel,"1800, 3400"
1800 Felucca,1801,3499,fel,"1800, 3500"
3000-3500 Trammel,3000,200,tra,"3000, 200"
3000-3500 Trammel,3000,300,tra,"3000, 300"
3000-3500 Trammel,3000,400,tra,"3000, 400"
3000-3500 Trammel,3000,510,tra,"3000, 500"
3000-3500 Trammel,3000,599,tra,"3000, 600"
3000-3500 Trammel,3000,690,tra,"3000, 700"
3000-3500 Trammel,3100,100,tra,"3100, 100"
3000-3500 Trammel,3100,200,tra,"3100, 200"
3000-3500 Trammel,3100,400,tra,"3100, 400"
3000-3500 Trammel,3100,500,tra,"3100, 500"
3000-3500 Trammel,3100,601,tra,"3100, 600"
3000-3500 Trammel,3192,37,tra,"3200, 30"
3000-3500 Trammel,3200,300,tra,"3200, 300"
3000-3500 Trammel,3200,400,tra,"3200, 400"
3000-3500 Trammel,3200,500,tra,"3200, 500"
3000-3500 Trammel,3199,600,tra,"3200, 600"
3000-3500 Trammel,3200,700,tra,"3200, 700"
3000-3500 Trammel,3199,796,tra,"3200, 800"
3000-3500 Trammel,3290,103,tra,"3300, 100"
3000-3500 Trammel,3300,300,tra,"3300, 300"
3000-3500 Trammel,3300,400,tra,"3300, 400"
3000-3500 Trammel,3300,511,tra,"3300, 500"
3000-3500 Trammel,3299,600,tra,"3300, 600"
3000-3500 Trammel,3298,699,tra,"3300, 700"
3000-3500 Trammel,3400,200,tra,"3400, 200"
3000-3500 Trammel,3401,300,tra,"3400, 300"
3000-3500 Trammel,3400,400,tra,"3400, 400"
3000-3500 Trammel,3400,497,tra,"3400, 500"
3000-3500 Trammel,3400,600,tra,"3400, 600"
3000-3500 Trammel,3484,205,tra,"3500, 200"
3000-3500 Trammel,3500,300,tra,"3500, 300"
1100-1200 Trammel,1100,500,tra,"1100, 500"
1100-1200 Trammel,1100,599,tra,"1100, 600"
1100-1200 Trammel,1100,700,tra,"1100, 700"
1100-1200 Trammel,1100,800,tra,"1100, 800"
1100-1200 Trammel,1100,900,tra,"1100, 900"
1100-1200 Trammel,1100,1000,tra,"1100, 1000"
1100-1200 Trammel,1100,1100,tra,"1100, 1100"
1100-1200 Trammel,1100,1200,tra,"1100, 1200"
1100-1200 Trammel,1100,1600,tra,"1100, 1600"
1100-1200 Trammel,1104,1800,tra,"1100, 1800"
1100-1200 Trammel,1087,2000,tra,"1100, 2000"
1100-1200 Trammel,1100,2099,tra,"1100, 2100"
1100-1200 Trammel,1101,2200,tra,"1100, 2200"
1100-1200 Trammel,1100,2300,tra,"1100, 2300"
1100-1200 Trammel,1100,2399,tra,"1100, 2400"
1100-1200 Trammel,1100,2500,tra,"1100, 2500"
1100-1200 Trammel,1100,2700,tra,"1100, 2700"
1100-1200 Trammel,1100,2800,tra,"1100, 2800"
1100-1200 Trammel,1100,3000,tra,"1100, 3000"
1100-1200 Trammel,1200,200,tra,"1200, 200"
1100-1200 Trammel,1200,300,tra,"1200, 300"
1100-1200 Trammel,1223,400,tra,"1200, 400"
1100-1200 Trammel,1200,500,tra,"1200, 500"
1100-1200 Trammel,1200,600,tra,"1200, 600"
1100-1200 Trammel,1200,700,tra,"1200, 700"
1100-1200 Trammel,1200,800,tra,"1200, 800"
1100-1200 Trammel,1200,902,tra,"1200, 900"
1100-1200 Trammel,1200,1000,tra,"1200, 1000"
1100-1200 Trammel,1200,1321,tra,"1200, 1300"
1100-1200 Trammel,1200,1400,tra,"1200, 1400"
1100-1200 Trammel,1200,1500,tra,"1200, 1500"
1100-1200 Trammel,1200,1600,tra,"1200, 1600"
1100-1200 Trammel,1200,1700,tra,"1200, 1700"
1100-1200 Trammel,1200,1800,tra,"1200, 1800"
1100-1200 Trammel,1200,1900,tra,"1200, 1900"
1100-1200 Trammel,1200,2018,tra,"1200, 2000"
1100-1200 Trammel,1200,2101,tra,"1200, 2100"
1100-1200 Trammel,1201,2200,tra,"1200, 2200"
1100-1200 Trammel,1200,2300,tra,"1200, 2300"
1100-1200 Trammel,1200,2400,tra,"1200, 2400"
1100-1200 Trammel,1200,2500,tra,"1200, 2500"
1100-1200 Trammel,1200,2700,tra,"1200, 2700"
1100-1200 Trammel,1200,2800,tra,"1200, 2800"
1100-1200 Trammel,1200,2900,tra,"1200, 2900"
1100-1200 Trammel,1203,2997,tra,"1200, 3000"
Fishing,4553,2328,tra,Sea Market
Fishing,4555,2330,fel,Sea Market
Fishing,2754,2166,tra,Buc's Den Dock
Fishing,2752,2167,fel,Buc's Den Dock
Fishing,2256,1169,tra,Cove Dock
Fishing,2256,1169,fel,Cove Dock
Fishing,1482,1758,tra,Britain Fish Monger
Fishing,1436,1762,tra,Britain Minister of Trade
Fishing,1489,1755,fel,Britain Fish Monger
Fishing,1452,1758,fel,Britain Docks (W)
Fishing,1489,3696,tra,Jhelom Docks (E)
Fishing,1127,3681,tra,Jhelom Docks (N)
Fishing,1502,3990,tra,Jhelom Docks (S)
Fishing,1372,3887,tra,Jhelom Docks (W)
Fishing,1490,3697,fel,Jhelom Docks (E)
Fishing,1127,3681,fel,Jhelom Docks (N)
Fishing,1502,3991,fel,Jhelom Docks (S)
Fishing,1374,3882,fel,Jhelom Docks (W)
Fishing,2527,357,tra,Minoc Docks
Fishing,2526,359,fel,Minoc Docks
Fishing,4410,1047,tra,Moonglow Docks
Fishing,4403,1049,fel,Moonglow Docks
Fishing,3511,2592,tra,New Haven Docks
Fishing,3676,2275,tra,New Magincia Docks
Fishing,3680,2267,fel,New Magincia Docks
Fishing,3656,2664,fel,Ocllo Docks
Fishing,1215,1776,tra,Papua Docks
Fishing,1211,1778,fel,Papua Docks
Fishing,2994,3451,tra,Serp's Hold Docks (S)
Fishing,2944,3407,tra,Serp's Hold Docks (N)
Fishing,3006,3450,fel,Serp's Hold Docks (S)
Fishing,2945,3403,fel,Serp's Hold Docks (N)
Fishing,677,2237,tra,Skara Brae Docks
Fishing,675,2234,fel,Skara Brae Docks
Fishing,3009,824,tra,Vesper Docks
Fishing,3008,827,fel,Vesper Docks
Fishing,523,805,tra,Yew Docks
Fishing,521,806,fel,Yew Docks
Fishing,713,1358,tok,Zento Docks
Monster Guide G-H,758,502,ils,Gazer
Monster Guide G-H,743,479,ils,Gazer Larva
Monster Guide G-H,755,466,ils,Ghoul
Monster Guide G-H,329,599,tok,Gaman
Monster Guide G-H,0,0,tra,Giant Beetle
Monster Guide G-H,1419,911,ils,Giant Black Widow
Monster Guide G-H,0,0,tra,Giant Ice Serpent
Monster Guide G-H,597,834,tra,Giant Ice Worm
Monster Guide G-H,1397,1868,tra,Giant Rat
Monster Guide G-H,639,335,ils,Giant Serpent
Monster Guide G-H,1419,911,ils,Giant Spider
Monster Guide G-H,1397,1868,tra,Giant Toad
Monster Guide G-H,290,20,mal,Gibberling
Monster Guide G-H,1032,1156,ils,Golden Elemental
Monster Guide G-H,1079,701,ils,Golem
Monster Guide G-H,320,6,mal,Gore Fiend
Monster Guide G-H,999,627,mal,Grave Robber*
Monster Guide G-H,1456,1475,ils,Gnaw
Monster Guide G-H,1728,974,mal,Grim
Monster Guide G-H,1267,2328,fel,Grimmoch Drummel
Monster Guide G-H,4195,3264,tra,Gray Goblin
Monster Guide G-H,4195,3264,tra,Gray Goblin Keeper
Monster Guide G-H,4195,3264,tra,Gray Goblin Mage
Monster Guide G-H,0,0,fel,Gray Goblin Mage [Renowned]
Monster Guide G-H,0,0,fel,Green Goblin Alchemist [Renowned]
Monster Guide G-H,1717,2997,tra,Grobu
Monster Guide G-H,1176,2638,tra,Greater Dragon
Monster Guide G-H,0,0,tra,Greater Earth Elemental
Monster Guide G-H,3355,2675,tra,Greater Mongbat
Monster Guide G-H,4195,3264,tra,Greater Poison Elemental
Monster Guide G-H,4195,3264,tra,Green Goblin
Monster Guide G-H,4195,3264,tra,Green Goblin Alchemist
Monster Guide G-H,4195,3264,tra,Green Goblin Scout
Monster Guide G-H,4195,3264,tra,Gremlin
Monster Guide G-H,999,627,mal,Grubber*
Monster Guide G-H,1456,1475,ils,Guile
Monster Guide G-H,1664,1000,ils,Harpy
Monster Guide G-H,2498,921,tra,Headless Miner
Monster Guide G-H,983,195,tok,Headless One
Monster Guide G-H,999,627,mal,Harbinger*
Monster Guide G-H,0,0,tra,Hell Hound
Monster Guide G-H,0,0,tra,Hellcat
Monster Guide G-H,1301,1080,tra,Hellion
Monster Guide G-H,999,627,mal,Hellsteed*
Monster Guide G-H,1323,795,tok,Hiryu
Monster Guide G-H,983,195,tok,Horde Minion
Monster Guide G-H,2042,218,tra,Hungry Ogre
Monster Guide G-H,3785,1096,tra,Hydra
Custom Carpet Quest (Quest),810,3396,ter,Laifem the Weaver
Custom Carpet Quest (Quest),665,952,tra,Sheep
Custom Carpet Quest (Quest),2840,873,tra,Dermott
The Naturalist (Quest),1569,1702,tra,The Naturalists
The Naturalist (Quest),0,0,tra,Nest 1
The Naturalist (Quest),0,0,tra,Nest 2
The Naturalist (Quest),0,0,tra,Nest 3
The Naturalist (Quest),0,0,tra,Nest 4
The Naturalist (Quest),1465,1883,tra,Green Thorn Area (Optional)
The Naturalist (Quest),0,0,tra,Nest 5
The Naturalist (Quest),1571,1703,fel,Shunnar the Naturalist
The Naturalist (Quest),0,0,fel,Nest 1
The Naturalist (Quest),0,0,fel,Nest 2
The Naturalist (Quest),0,0,fel,Nest 3
The Naturalist (Quest),0,0,fel,Nest 4
The Naturalist (Quest),1492,1867,fel,Green Thorn Area (Optional)
The Naturalist (Quest),0,0,fel,Nest 5
Dungeons Vol. 2,2923,3408,fel,Fire Entrance
Dungeons Vol. 2,0,0,fel,Fire Level 2
Dungeons Vol. 2,4721,3817,tra,Hythloth Entrance
Dungeons Vol. 2,0,0,tra,Hythloth Level 2
Dungeons Vol. 2,0,0,tra,Hythloth Level 3
Dungeons Vol. 2,0,0,tra,Hythloth Level 4
Dungeons Vol. 2,4721,3817,fel,Hythloth Entrance
Dungeons Vol. 2,0,0,fel,Hythloth Level 2
Dungeons Vol. 2,0,0,fel,Hythloth Level 3
Dungeons Vol. 2,0,0,fel,Hythloth Level 4
Dungeons Vol. 2,1999,81,tra,Ice Entrance
Dungeons Vol. 2,0,0,tra,Ice Rat Fort
Dungeons Vol. 2,595,834,tra,Ice Kos Heb
Dungeons Vol. 2,0,0,tra,Ice Ice Fiend
Dungeons Vol. 2,1999,81,fel,Ice Entrance
Dungeons Vol. 2,0,0,fel,Ice Rat Fort
Dungeons Vol. 2,595,835,fel,Ice Kos Heb
Dungeons Vol. 2,0,0,fel,Ice Ice Fiend
Dungeons Vol. 2,1267,2328,fel,Khaldun Entrance
Dungeons Vol. 2,1728,974,mal,Labyrinth
Dungeons Vol. 2,329,1592,ils,Lizard Passage
Dungeons Vol. 2,1015,1435,tra,Orc Cave Entrance
Dungeons Vol. 2,0,0,tra,Orc Cave Level 2
Dungeons Vol. 2,0,0,tra,Orc Cave Level 3
Dungeons Vol. 2,1016,1434,fel,Orc Cave Entrance
Dungeons Vol. 2,0,0,fel,Orc Cave Level 2
Dungeons Vol. 2,0,0,fel,Orc Cave Level 3
Dungeons Vol. 2,1717,2997,tra,Painted Caves
Dungeons Vol. 2,1717,2997,fel,Painted Caves
Dungeons Vol. 2,966,1538,tra,Palace of Paroxysmus
Dungeons Vol. 2,965,1539,fel,Palace of Paroxysmus
Dungeons Vol. 2,3785,1096,tra,Prism of Light
Dungeons Vol. 2,3789,1096,fel,Prism of Light
Dungeons Vol. 2,1033,1156,ils,Ratman Mine Entrance
Dungeons Vol. 2,1247,1509,ils,Ratman Mine Level 2
Dungeons Vol. 2,1784,570,ils,Rock Dungeon
Dungeons Vol. 2,770,1629,tra,Sanctuary
Dungeons Vol. 2,771,1629,fel,Sanctuary
Dungeons Vol. 2,511,1564,tra,Shame Entrance
Dungeons Vol. 2,0,0,tra,Shame Level 2
Dungeons Vol. 2,0,0,tra,Shame Level 3
Dungeons Vol. 2,0,0,tra,Shame Level 4
Dungeons Vol. 2,511,1563,fel,Shame Entrance
Dungeons Vol. 2,0,0,fel,Shame Level 2
Dungeons Vol. 2,0,0,fel,Shame Level 3
Dungeons Vol. 2,0,0,fel,Shame Level 4
Dungeons Vol. 2,2605,764,tra,Solen Hive
Dungeons Vol. 2,2605,763,fel,Solen Hive
Nujel'm (Felucca),3768,1313,fel,Bank of Nujelm
Nujel'm (Felucca),3743,1207,fel,Bardic Guild
Nujel'm (Felucca),3724,1351,fel,Chessboard
Nujel'm (Felucca),3776,1196,fel,Counselor's Guild
Nujel'm (Felucca),3720,1224,fel,Customs
Nujel'm (Felucca),3720,1380,fel,Debtor's Prison
Nujel'm (Felucca),3778,1176,fel,Jewel of the Isle
Nujel'm (Felucca),3784,1231,fel,Mystical Spirits
Nujel'm (Felucca),3551,1186,fel,Nujelm Blacksmith
Nujel'm (Felucca),3551,1194,fel,Nujelm Bowry
Nujel'm (Felucca),3554,1175,fel,Nujelm Butcher
Nujel'm (Felucca),3535,1153,fel,Nujel'm Cemetery
Nujel'm (Felucca),3732,1394,fel,Nujel'm Court
Nujel'm (Felucca),3560,1173,fel,Nujel'm Marketplace
Nujel'm (Felucca),3707,1279,fel,Nujel'm Palace
Nujel'm (Felucca),3551,1178,fel,Nujelm Tannery
Nujel'm (Felucca),3752,1239,fel,Nujel'm Theater
Nujel'm (Felucca),3785,1096,fel,Prism of Light
Nujel'm (Felucca),3554,1199,fel,Public Blacksmithing
Nujel'm (Felucca),3741,1314,fel,Restful Slumber
Nujel'm (Felucca),3704,1213,fel,Seaborne Ships
Nujel'm (Felucca),3748,1256,fel,Silver Bow
Nujel'm (Felucca),3784,1264,fel,Tailor of the Isle
Nujel'm (Felucca),3658,1203,fel,Town Gate
Wind (Trammel),0,0,tra,Alchemist of Wind
Wind (Trammel),0,0,tra,Bunkhouse
Wind (Trammel),0,0,tra,Dining Room
Wind (Trammel),0,0,tra,Dragons & Daemons
Wind (Trammel),0,0,tra,Exit
Wind (Trammel),0,0,tra,Liches
Wind (Trammel),0,0,tra,Mage's Things
Wind (Trammel),0,0,tra,Mage's Appetite
Wind (Trammel),0,0,tra,Magical Supplies
Wind (Trammel),0,0,tra,Seat of Knowledge
Wind (Trammel),0,0,tra,Seeker's Inn
Wind (Trammel),0,0,tra,The Learned Mage
Wind (Trammel),1362,884,tra,Trammel Entrance
Wind (Trammel),0,0,tra,Wind Alchemy
Wind (Trammel),0,0,tra,Windy Clothes
Wind (Trammel),0,0,tra,Windy Inn
Wind (Trammel),0,0,tra,Wind Healer
Wind (Trammel),0,0,tra,Wind Park
Moonglow (Trammel),4528,1069,tra,Academy of Arts
Moonglow (Trammel),4477,1131,tra,Counselor's Guild
Moonglow (Trammel),4547,872,tra,Encyclopedia Magicka
Moonglow (Trammel),4478,1092,tra,Farmer's Market
Moonglow (Trammel),4400,1132,tra,Fatted Calf
Moonglow (Trammel),4468,1176,tra,First Bank of Moonglow and Tinkersguild
Moonglow (Trammel),4419,1136,tra,Herbal Splendor
Moonglow (Trammel),4632,1200,tra,Illusionist's Guild
Moonglow (Trammel),4308,1012,tra,Lycaeum
Moonglow (Trammel),4390,1072,tra,Mage's Bread
Moonglow (Trammel),4414,1096,tra,Mage's Seat
Moonglow (Trammel),4400,1115,tra,Mighty Axe
Moonglow (Trammel),4548,1336,tra,Moonglow Cemetery
Moonglow (Trammel),4410,1047,tra,Moonglow Docks
Moonglow (Trammel),4396,1088,tra,Moonglow Healer
Moonglow (Trammel),4424,1108,tra,Moonglow Reagent Shop
Moonglow (Trammel),4451,1096,tra,Moonglow's Finest Alchemy
Moonglow (Trammel),4483,1072,tra,Moonglow Student Hostel
Moonglow (Trammel),4537,1381,tra,Royal Zoo
Moonglow (Trammel),4459,1072,tra,Scholar's Cut
Moonglow (Trammel),4424,1062,tra,Scholar's Goods
Moonglow (Trammel),4407,1168,tra,Scholar's Inn
Moonglow (Trammel),4436,1168,tra,Second Defense Armory
Moonglow (Trammel),4686,1423,tra,Sorcerer's Guild
Moonglow (Trammel),4707,1124,tra,Telescope & Astronomer
Season of the Witch,0,0,tra,SotW Hunters Side
Season of the Witch,0,0,fel,SotW Witches Side
Season of the Witch,1013,502,mal,SOTW Gates 2023
Season of the Witch,2041,1367,mal,SOTW Gates 2024
2300-2400 Malas,2300,200,mal,"2300, 200"
2300-2400 Malas,2300,300,mal,"2300, 300"
2300-2400 Malas,2300,400,mal,"2300, 400"
2300-2400 Malas,2300,500,mal,"2300, 500"
2300-2400 Malas,2300,600,mal,"2300, 600"
2300-2400 Malas,2300,700,mal,"2300, 700"
2300-2400 Malas,2300,1199,mal,"2300, 1200"
2300-2400 Malas,2300,1300,mal,"2300, 1300"
2300-2400 Malas,2300,1400,mal,"2300, 1400"
2300-2400 Malas,2300,1591,mal,"2300, 1600"
2300-2400 Malas,2300,1700,mal,"2300, 1700"
2300-2400 Malas,2400,250,mal,"2400, 250"
2300-2400 Malas,2389,500,mal,"2400, 500"
2300-2400 Malas,2400,600,mal,"2400, 600"
2300-2400 Malas,2400,696,mal,"2400, 700"
2300-2400 Malas,2400,1199,mal,"2400, 1200"
2300-2400 Malas,2402,1581,mal,"2400, 1600"
2300-2400 Malas,2399,1690,mal,"2400, 1700"
900-1000 Felucca,909,417,fel,"900, 400"
900-1000 Felucca,900,534,fel,"900, 500"
900-1000 Felucca,900,600,fel,"900, 600"
900-1000 Felucca,900,700,fel,"900, 700"
900-1000 Felucca,900,800,fel,"900, 800"
900-1000 Felucca,900,901,fel,"900, 900"
900-1000 Felucca,900,1000,fel,"900, 1000"
900-1000 Felucca,900,1100,fel,"900, 1100"
900-1000 Felucca,901,1200,fel,"900, 1200"
900-1000 Felucca,900,1288,fel,"900, 1300"
900-1000 Felucca,901,1500,fel,"900, 1500"
900-1000 Felucca,900,1600,fel,"900, 1600"
900-1000 Felucca,997,300,fel,"1000, 300"
900-1000 Felucca,1000,395,fel,"1000, 400"
900-1000 Felucca,1000,500,fel,"1000, 500"
900-1000 Felucca,1000,600,fel,"1000, 600"
900-1000 Felucca,1000,700,fel,"1000, 700"
900-1000 Felucca,1000,800,fel,"1000, 800"
900-1000 Felucca,999,900,fel,"1000, 900"
900-1000 Felucca,1000,1000,fel,"1000, 1000"
900-1000 Felucca,1000,1100,fel,"1000, 1100"
900-1000 Felucca,1000,1200,fel,"1000, 1200"
900-1000 Felucca,1000,1300,fel,"1000, 1300"
900-1000 Felucca,1000,1400,fel,"1000, 1400"
900-1000 Felucca,991,1600,fel,"1000, 1600"
900-1000 Felucca,1000,1700,fel,"1000, 1700"
900-1000 Felucca,1000,1800,fel,"1000, 1800"
900-1000 Felucca,1000,1900,fel,"1000, 1900"
900-1000 Felucca,1000,2000,fel,"1000, 2000"
900-1000 Felucca,1000,2100,fel,"1000, 2100"
900-1000 Felucca,1000,2200,fel,"1000, 2200"
900-1000 Felucca,1000,2300,fel,"1000, 2300"
900-1000 Felucca,1000,2400,fel,"1000, 2400"
900-1000 Felucca,1000,2500,fel,"1000, 2500"
900-1000 Felucca,1000,2600,fel,"1000, 2600"
900-1000 Felucca,1001,2700,fel,"1000, 2700"
1500 Trammel,1500,200,tra,"1500, 200"
1500 Trammel,1500,281,tra,"1500, 300"
1500 Trammel,1500,619,tra,"1500, 600"
1500 Trammel,1500,700,tra,"1500, 700"
1500 Trammel,1500,800,tra,"1500, 800"
1500 Trammel,1500,901,tra,"1500, 900"
1500 Trammel,1500,1000,tra,"1500, 1000"
1500 Trammel,1500,1100,tra,"1500, 1100"
1500 Trammel,1500,1300,tra,"1500, 1300"
1500 Trammel,1495,1393,tra,"1500, 1400"
1500 Trammel,1500,1900,tra,"1500, 1900"
1500 Trammel,1501,2000,tra,"1500, 2000"
1500 Trammel,1500,2100,tra,"1500, 2100"
1500 Trammel,1500,2200,tra,"1500, 2200"
1500 Trammel,1500,2300,tra,"1500, 2300"
1500 Trammel,1500,2400,tra,"1500, 2400"
1500 Trammel,1500,2500,tra,"1500, 2500"
1500 Trammel,1500,2600,tra,"1500, 2600"
1500 Trammel,1501,2700,tra,"1500, 2700"
1500 Trammel,1514,2806,tra,"1500, 2800"
1500 Trammel,1517,2900,tra,"1500, 2900"
1500 Trammel,1516,3000,tra,"1500, 3000"
